101.000	4542141.491	5345060.124	368.45
101.000	4542143.416	5345057.924	368.57
101.000	4542145.233	5345055.680	368.70
101.000	4542146.936	5345053.577	368.83
101.000	4542147.809	5345052.642	369.01
101.000	4542148.358	5345051.697	368.63
101.000	4542150.669	5345049.463	369.26
101.000	4542153.923	5345046.330	369.40
101.000	4542155.218	5345044.867	369.33
101.000	4542155.404	5345044.594	369.71
101.000	4542155.601	5345044.249	370.05
101.000	4542156.519	5345043.204	370.78
101.000	4542157.881	5345041.914	371.75
101.000	4542159.019	5345040.076	372.75
101.000	4542159.164	5345040.006	372.76
101.000	4542159.815	5345038.514	373.81
101.000	4542162.202	5345036.772	375.23
101.000	4542162.696	5345036.160	375.38
101.000	4542164.017	5345033.970	376.06
101.000	4542165.933	5345031.791	375.78
101.000	4542167.619	5345029.663	375.66
101.000	4542168.967	5345026.874	375.65
101.000	4542169.050	5345026.780	376.05
101.000	4542169.131	5345026.624	375.65
101.200	4541915.838	5345060.764	378.27
101.200	4541917.485	5345058.293	376.97
101.200	4541917.500	5345058.050	377.27
101.200	4541917.705	5345057.909	376.87
101.200	4541917.710	5345057.062	376.73
101.200	4541920.138	5345053.656	376.61
101.200	4541923.807	5345049.444	376.70
101.200	4541927.617	5345044.987	376.76
101.200	4541931.288	5345040.786	376.77
101.200	4541935.130	5345036.531	376.76
101.200	4541939.129	5345032.119	376.58
101.200	4541942.543	5345028.028	376.39
101.200	4541946.233	5345023.480	376.21
101.200	4541950.183	5345018.963	376.10
101.200	4541953.949	5345014.999	376.09
101.200	4541958.432	5345010.560	376.27
101.200	4541959.837	5345008.561	376.42
101.200	4541962.411	5345006.067	374.78
101.200	4541963.915	5345004.385	373.54
101.200	4541964.430	5345003.573	372.52
101.200	4541966.706	5345001.119	371.54
101.200	4541969.086	5344999.198	369.98
101.200	4541969.724	5344998.760	369.79
101.200	4541970.109	5344998.321	369.49
101.200	4541971.959	5344996.455	369.29
101.200	4541974.826	5344992.309	369.22
101.200	4541977.868	5344988.710	369.31
101.200	4541980.903	5344985.104	369.36
101.200	4541984.253	5344980.903	369.35
101.200	4541987.807	5344976.817	369.35
101.200	4541991.111	5344973.362	369.36
101.200	4541993.853	5344970.038	369.33
101.200	4541996.932	5344966.330	369.26
101.200	4542000.223	5344962.639	369.22
101.200	4542003.693	5344958.507	369.15
101.200	4542007.163	5344954.123	369.13
101.200	4542010.723	5344950.070	369.00
101.200	4542013.655	5344946.355	368.98
101.200	4542016.637	5344943.304	368.90
101.200	4542019.257	5344940.750	368.73
101.200	4542021.751	5344937.899	368.68
101.200	4542024.171	5344935.037	368.58
101.200	4542026.744	5344932.255	368.48
101.200	4542028.899	5344929.914	368.41
101.200	4542032.515	5344925.603	368.28
101.200	4542034.970	5344923.272	368.49
101.200	4542041.446	5344915.751	369.84
101.200	4542041.878	5344915.389	370.17
101.200	4542042.170	5344915.096	370.63
101.200	4542042.545	5344914.761	371.40
101.200	4542043.542	5344913.695	372.98
101.200	4542045.176	5344911.940	374.35
101.200	4542045.310	5344911.888	374.76
101.200	4542045.410	5344911.800	374.74
101.200	4542045.520	5344911.682	375.17
101.200	4542046.169	5344910.871	375.21
101.400	4541840.160	5344841.116	374.50
101.400	4541840.290	5344840.950	374.57
101.400	4541840.528	5344840.768	374.25
101.400	4541841.230	5344840.277	374.29
101.400	4541842.486	5344839.224	374.18
101.400	4541843.908	5344838.004	374.10
101.400	4541844.610	5344837.469	372.89
101.400	4541845.386	5344836.711	372.37
101.400	4541847.399	5344835.178	371.58
101.400	4541849.723	5344833.231	370.13
101.400	4541851.128	5344831.849	369.89
101.400	4541852.509	5344830.819	369.62
101.400	4541854.219	5344829.390	369.46
101.400	4541857.896	5344826.065	369.68
101.400	4541860.706	5344823.700	369.40
101.400	4541864.646	5344820.531	369.28
101.400	4541868.566	5344816.837	369.37
